place_id,name,category,address,district,recommend,source_api,recommendation_basis,overview,representative_food,source_summary
2913662,더한다이닝,restaurant,대전광역시 유성구 원신흥로40번길 81 (원신흥동),유성구,추천,tourapi,,"더한다이닝은 대전광역시 유성구 원신흥동에 있다. 현대적인 감각이 돋보이는 외관과 세련된 분위기를 연출하는 인테리어가 눈에 띈다. 미쉐린 3스타 셰프가 운영하는 이곳의 대표 메뉴는 스테이크, 육회초밥 등 다양한 요리를 맛볼 수 있는 디너코스다. 유성IC에서 가깝고, 주변에 대전시립박물관과 국립대전숲체원이 있다.",,
2913758,따봉시래기,restaurant,대전광역시 유성구 계룡로113번길 75 (봉명동),유성구,추천,tourapi,,"따봉시래기는 대전광역시 유성구 봉명동에 위치하고 있다. 깔끔한 느낌을 선사하는 외관과 예스러운 분위기를 연출하는 인테리어에 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 지글지글 끓는 시래기와 구운 차돌박이를 함께 먹는 시래기 차돌쌈이며, 시래기 메밀보쌈도 찾는 사람이 많다. 이 외에 들깨 감자 옹심이와 메밀전병 등도 맛볼 수 있다.",,
2913768,누오보나폴리,restaurant,대전광역시 유성구 농대로 15 (궁동),유성구,추천,tourapi,,"누오보나폴리는 대전광역시 유성구 궁동에 있다. 깔끔한 느낌의 외관과 차분한 분위기를 연출하는 인테리어로 이루어졌다. 봉골레 파스타는 신선한 조개와 화이트 와인 소스가 어우러진 심플하면서도 깊은 맛을 자랑하며, 디아볼라 피자의 매콤한 풍미와 쫄깃한 도우가 인상적이다. 유성IC에서 가깝고, 주변에 국립중앙과학관과 대전 엑스포 아쿠아리움이 있다.",,
2913800,노랑물고기 본점,restaurant,대전광역시 유성구 문화원로 51 (궁동),유성구,추천,tourapi,,"노랑물고기 본점은 대전광역시 유성구 궁동에 있다. 깔끔한 느낌의 외관과 차분한 분위기를 연출하는 인테리어로 이루어졌다. 대표 메뉴는 광어와 우럭 등 각종 생선회다. 이 밖에 가리비, 문어, 소라, 매운탕 등이 준비되어 있다. 여러 가지 해산물 등을 골고루 맛볼 수 있는 노랑물고기 스페샬도 인기가 많다. 유성IC에서 가깝고, 주변에 국립중앙과학관과 대전 엑스포 아쿠아리움이 있다.",,
2914094,만년한정담 한정식,restaurant,대전광역시 서구 만년남로3번길 64 (만년동),서구,추천,tourapi,,"만년한정담 한정식은 대전광역시 서구 만년동에 있다. 깔끔한 느낌의 외관과 예스러우면서 세련된 분위기를 연출하는 인테리어로 이루어졌다. 대표 메뉴는 보리굴비 정식을 기본으로 소갈비찜이 함께 상에 오르는 만년 보리굴비 한정식이다. 이 밖에 만년 보리굴비 한상, 만년 양념보리굴비 한상, 만년 떡갈비 상상 등이 준비되어 있다. 유성IC에서 가깝고, 주변에 엑스포과학공원과 대전엑스포시민광장이 있다.",,
2914114,시장스시,restaurant,대전광역시 서구 만년로18번길 9 (만년동),서구,추천,tourapi,,"시장스시는 대전광역시 서구 만년동에 있다. 깔끔한 외관과 차분한 분위기를 연출하는 인테리어가 돋보인다. 대표 메뉴는 신선하고 두툼한 참치 초밥 등을 맛볼 수 있는 특상 초밥이다. 특상초밥과 점심초밥은 물론, 두툼한 회를 즐길 수 있는 사시미 메뉴도 인기다. 유성IC에서 가깝고, 주변에 대전 엑스포시민광장, 한밭수목원, 엑스포과학공원이 있다.",,
2914349,보물섬수산,restaurant,대전광역시 유성구 계룡로 15-3 (구암동),유성구,추천,tourapi,,"보물섬수산은 대전광역시 유성구 구암동에 있다. 깔끔한 느낌의 외관과 차분한 분위기를 연출하는 인테리어로 이루어졌다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 여러 가지 회를 맛볼 수 있는 모둠회를 비롯해 랍스타, 튀김, 해물탕 등이 상에 오르는 보물섬 로얄 스폐셜이다. 이 밖에 보물섬 스폐셜, 보물섬 한 상 차림 등 각종 세트 메뉴가 준비되어 있다. 유성IC에서 가깝고, 주변에 국립대전 숲체원과 계룡산국립공원 수통골이 있다.",,
2914373,수통골장수오리,restaurant,대전광역시 유성구 수통골로 89 (덕명동),유성구,추천,tourapi,,"수통골장수오리는 대전광역시 유성구 덕명동에 있다. 깔끔한 느낌의 외관과 차분한 분위기를 연출하는 인테리어로 이루어졌다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 오리 훈제, 오리 로스, 오리 주물럭을 함께 맛볼 수 있는 오리 코스요리다. 이 밖에 흑미 오리 누룽지 백숙, 오리 누룽지 백숙, 유황오리 훈제 등 다양한 오리 요리가 준비되어 있다. 유성IC에서 가깝고, 주변에 국립대전 숲체원과 계룡산국립공원이 있다.",,
2914421,쌈지뜰,restaurant,대전광역시 유성구 수통골로 85-1 (덕명동),유성구,추천,tourapi,,"쌈지뜰은 대전광역시 유성구 덕명동에 위치하고 있다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 순한 맛과 얼큰한 맛 중 한 가지를 선택할 수 있는 만두전골이다. 이 밖에 칼국수와 만두국 등 단품 메뉴도 다양하게 제공되며, 신선한 재료와 깔끔한 국물 맛이 특징이다. 넓은 주차장과 편리한 주차 안내로 차량 접근성이 좋고, 내부 홀이 넓어 복잡한 느낌이 들지 않아 가족 단위 방문객에게 인기가 많다.",,
2914448,알밤가든,restaurant,대전광역시 유성구 현충원로 401-9 (구암동),유성구,추천,tourapi,,"알밤가든은 대전광역시 유성구 구암동에 있다. 깔끔한 느낌의 외관과 예스러운 분위기를 연출하는 인테리어로 이루어졌으며 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 약오리와 약닭이며, 옻오리, 옻닭, 오리 주물럭, 오리 로스, 닭볶음탕, 삼계탕 등도 인기가 많다. 닭과 오리 요리 외에 염소 전골, 염소 수육, 염소탕 등 염소 요리도 준비되어 있다. 유성IC에서 가깝고, 주변에 국립대전 숲체원과 계룡산국립공원 수통골이 있다.",,
2914490,오사카시장스시,restaurant,대전광역시 유성구 유성대로654번길 160 (구암동),유성구,추천,tourapi,,"오사카시장스시는 대전광역시 유성구 구암동에 있다. 깔끔한 느낌의 외관과 차분한 분위기를 연출하는 인테리어로 이루어졌다. 내부에는 단체석이 마련되어 있어 각종 모임을 하기 좋다. 대표 메뉴는 각종 초밥을 맛볼 수 있는 초밥이며, 여러 가지 초밥과 생선회가 함께 나오는 특초밥, 초밥, 생선회, 참치회가 한 상에 오르는 스폐셜초밥도 인기가 많다. 유성 IC에서 가깝고, 주변에 국립대전숲체원과 계룡산국립공원수통골이 있다.",,
2914992,담양애떡갈비,restaurant,대전광역시 서구 만년남로3번길 16-8 (만년동),서구,추천,tourapi,,"담양애떡갈비는 대전광역시 서구 만년동에 있다. 깔끔한 느낌의 외관과 차분한 분위기를 연출하는 인테리어로 이루어졌다. 내부에는 단체석이 마련되어 있어 각종 모임에 적당하다. 대표 메뉴는 소떡갈비며, 돼지갈비와 돼지떡갈비도 찾는 사람이 많다. 평일 점심특선으로는 소불고기와 북어해장국이 있다. 유성IC에서 가깝고, 주변에 엑스포과학공원과 대전엑스포시민광장이 있다.",,
2915019,대나무통밥맛정식,restaurant,대전광역시 서구 대덕대로 370 (만년동),서구,추천,tourapi,,"대나무통밥맛정식은 대전광역시 서구 만년동에 있다. 현대적인 느낌의 외관과 세련된 분위기를 연출하는 인테리어로 이루어졌다. 내부에는 단체석이 마련되어 있어 각종 모임에 적당하다. 대표 메뉴는 연잎밥이나 대나무 통밥과 함께 맛볼 수 있는 떡갈비 정식이다. 이 밖에 보리굴비 정식, 제육 정식, 연잎오리찜, 대나무 코스 등이 준비되어 있다. 유성IC에서 가깝고, 주변에 엑스포과학공원과 대전엑스포시민광장이 있다.",,
2915623,진월당,restaurant,대전광역시 유성구 봉명서로 27-4 (봉명동),유성구,추천,tourapi,,"진월당은 대전광역시 유성구 봉명동에 위치한 콩물국수와 팥죽맛집이다. 하절기 메뉴인 콩물국수는 매일 직접 맷돌로 갈아 콩물을 준비한다. 팥죽 역시 국산 팥으로 명품 동지팥죽을 만들어 낸다. 이 밖에 명품 호박죽, 명품 팥칼국수, 황태 칼제비, 손 왕만두 등이 준비되어 있다. 음식이 맛있고 매장이 청결해 포장 손님도 많다. 배추김치와 무 김치를 찾는 사람이 많아 별도 판매도 하고 있다.",,
2915692,한알천 본점,restaurant,대전광역시 유성구 원신흥남로28번길 27 (원신흥동),유성구,추천,tourapi,,"한알천 도안본점은 대전광역시 유성구 원신흥동에 있는 닭과 오리 요리 전문점이다. 대표 메뉴는상황버섯오골계백숙과 상황버섯 백숙이 있고 능이오골계백숙, 능이토종닭백숙, 오리훈제가 있고 능이버섯전골도 맛있다. 한옥 스타일의 깔끔한 식당 내부가 편하게 느껴지고 주차는 매장 앞에 할 수 있다. 유성IC에서 가깝고, 주변에 대전시립박물관과 국립대전숲체원이 있다.",,
2915716,전복에굴에,restaurant,대전광역시 유성구 관들3길 77-14 (관평동),유성구,추천,tourapi,,"전복에굴에는 대전광역시 유성구 관평동에 있는 전복요리 맛집이다. 대표 메뉴는 전복삼계탕이며, 전복낙지삼계탕과 굴국밥도 인기가 많다. 계절메뉴인 굴찜과 굴파전은 매콤한 양념과 신선한 굴의 조화로 인기가 높으며, 전복버터구이는 고소한 맛으로 손님들의 입맛을 사로잡는다. 북대전IC에서 가깝고, 주변에 티놀자애니멀파크와 한국도로공사 회덕 메타세쿼이아 길이 있다.",,
2915717,한우마실정육식당관평본점,restaurant,대전광역시 유성구 관들3길 77-3 (관평동),유성구,추천,tourapi,,"한우마실정육식당관평본점은 대전광역시 유성구 관평동에 위치하고 있다. 꽃등심, 업진살, 살치살 등 다양한 부위가 준비되어 있으며, 각 부위마다 풍부한 육즙과 부드러운 식감이 인상적이다. 업진살은 고소한 맛이 일품이며, 밑반찬과 함께 나오는 청국장이나 냉면도 별미이다,",,
2915739,헤이마오차이,restaurant,대전광역시 유성구 어은로42번길 7 (어은동),유성구,추천,tourapi,,"헤이마오차이는 대전광역시 유성구 궁동에 있는 마라탕 전문 중식당이다. 신선한 재료로 만든 마라탕과 마라샹궈가 특히 호평을 받는다. 내부 인테리어는 아기자기하면서도 독특한 감성을 자아낸다. 유성IC에서 가깝고, 주변에 국립중앙과학관과 대전 엑스포 아쿠아리움이 있다.",,
2915777,작은화로,restaurant,대전광역시 유성구 온천북로 49 (봉명동),유성구,추천,tourapi,,"작은화로는 대전광역시 유성구 봉명동에 있는 화로 구이 전문점이다. 깔끔한 느낌의 외관과 차분한 분위기를 연출하는 인테리어로 이루어졌다. 내부에는 단체석이 마련되어 있어 각종 모임을 가지기 좋다. 대표 메뉴는 제주 흑돼지 오겹살이며, 돼지생갈비와 돼지양념구이도 많은 사람이 찾는다. 소고기는 채끝등심, 안창살, 살치살, 치마살 등이 준비되어 있다. 유성IC에서 가깝고, 주변에 유성온천공원, 엑스포다리와 가수원교를 잇는 갑천누리길1코스가 있다.",,
2915848,훈불,restaurant,대전광역시 유성구 한밭대로 407-18 (궁동),유성구,추천,tourapi,,"훈불은 대전광역시 유성구 궁동에 있는 연탄석쇠구이 맛집이다. 충남대 인근의 인기 맛집으로, 갈매기살과 불닭, 치킨 등 다양한 메뉴를 합리적인 가격에 제공한다. 대표 메뉴는 연탄석쇠에 구워낸 갈매기살과 불닭이다. 마늘치킨과 양념치킨은 소스가 풍부하고 맛이 뛰어나며, 된장 계란찜과 차돌된장찌개 같은 곁들임 메뉴도 인기다.",,
3444834,정일품두손두부,restaurant,대전광역시 서구 둔산대로117번길 34 (만년동),서구,추천,tourapi,,"두부 요리 전문점으로, 건강하고 정갈한 두부 요리를 제공하는 곳이다. 이곳은 두부를 직접 만들어 다양한 메뉴로 선보이며, 특히 두부 애호가들에게 인기가 많다. 위치가 대전 예술의전당 근처여서 공연 관람 전후 들리기 좋은 장소이다.",,
3447047,대전 별리달리돈까스,restaurant,대전광역시 중구 중앙로156번길 28 (은행동),중구,추천,tourapi,,"별리달리돈까스는 대전광역시에 위치한 유명한 돈까스 전문점이다. 바삭한 튀김옷과 부드러운 고기로 많은 사랑을 받으며, 특제 소스가 특징이다. 깔끔하고 아늑한 분위기에서 맛있는 음식을 즐길 수 있는 곳으로, 지역 주민들 사이에서 인기 있는 맛집이다. 합리적인 가격으로 품질 좋은 돈까스를 제공하여 많은 방문객들에게 만족을 주고 있다.",,
3457340,어반더쉐프,restaurant,대전광역시 동구 동서대로1695번길 4 (용전동),동구,추천,tourapi,,대전에 위치한 어반더쉐프는 스테이크와 파스타 맛집으로 유명하다. 냉장 국내산 소고기를 자체 숙성 시스템을 이용하여 숙성된 스테이크를 제공한다는 특징이 있다. 또한 스테이크뿐만 아니라 함께 곁들일 수 있는 다양한 사이드 메뉴가 준비되어 있다.,,
608066,정자나무가든,restaurant,대전광역시 서구 장안로 226,서구,추천,tourapi,,"정자나무가든 (대전)은 대전 서구 남부 외곽에 위치한 고기집이다. 이 곳은 장태산 자연휴양림에서 약 5분 거리에 자리하고 있으며, 이름 그대로 하천변에 커다란 정자나무가 서 있어 운치를 더한다. 대전광역시 관내에 위치해 있으면서도 장태산과 가까운 농촌에 위치해 있어 이 곳을 방문하는 것만으로도 힐링이 된다. 이 곳에서는 한우 암소고기, 토종 흑돼지를 맛볼 수 있다. 이 외에도 직접 기른 웰빙 쌈 채소와 고추장불고기 등을 맛볼 수 있는 청국장 쌈밥도 인기 메뉴이다. 벌곡로와 장안로를 통해 접근할 수 있으며, 고속도로는 대전남부순환고속도로 서대전 IC가 가깝다. 주변에는 장태산 외에 장안저수지, 흑석유원지, 노루벌캠핑장 등이 있다.",,
821963,이화원,restaurant,대전광역시 유성구 월드컵대로 32,유성구,추천,tourapi,,"이화원은 대전 유성구 대전 월드컵경기장 내에 위치한 중식 전문점이다. 중국 유명 호텔 35년 경력을 갖고 있는 조리실장이 직접 요리를 하기 때문에 중국요리의 참맛을 느낄 수 있다. 또한, 외식 전문 회사인 삼주외식산업이 운영하여 모든 재료는 당일 입고를 원칙으로 하기 때문에 신선한 재료로 음식을 요리한다. 총 100여 가지의 다양한 메뉴와 코스요리, 세트 메뉴가 다양하게 준비되어 있으며 다양한 규모를 가진 총 5개의 연회장도 갖춰 각종 연회 및 모임에 적합하다.",,
858920,대청마루 옥순네 추어칼국수,restaurant,대전광역시 대덕구 송촌남로 21-1,대덕구,추천,tourapi,,"대전 송촌동에 위치한 ‘대청마루 옥순네 추어칼국수’는 오랜 기간 한 곳에서 추어칼국수를 요리하고 있다. 대표님께서 추어칼국수 메뉴를 최초로 개발하였다고 한다. 전체적으로 담백한 맛이 살아있고 추어칼국수와 함께 먹는 깔끔하고 식감이 좋은 추어튀김도 별미이다. 주변 관광지로 대전문학관, 송애당 등이 있다.",,
daejeon_food_05899cf5c79ef231,논두렁 추어칼국수,restaurant,대전 중구 보문로20번길 41,중구,추천,daejeon_food,,,"추어칼국수 / 7,000원",문창동 추어탕맛집 논두렁 추어칼국수
daejeon_food_07df89412a5446f3,카페멜리사,restaurant,대전 서구 관저동로105번길 54,서구,추천,daejeon_food,,,"핸드드립커피 / 5,000원",커피마니아들이 즐겨 찾는 곳 카페멜리사
daejeon_food_0ca6f6a617973aea,신도칼국수,restaurant,대전 동구 대전로825번길 11,동구,추천,daejeon_food,,,칼국수,신도칼국수
daejeon_food_1484491b82e0434c,왕비성,restaurant,대전 유성구 어은로48번길 23,유성구,추천,daejeon_food,,,"짬뽕 / 6,500원",야끼짬뽕이 맛있는 중식당 왕비성
daejeon_food_15026dc07571a269,신화수산,restaurant,대전 중구 산서로 16,중구,추천,daejeon_food,,,각종 횟감 / 시가,가성비 좋은 활어회센터 신화수산
daejeon_food_194ac4dcfaf61e8d,권영분 영동뜨끈이,restaurant,대전 중구 대전천서로 375-1,중구,추천,daejeon_food,,,"뜨근이탕 / 8,000원",특별한 개운함이 있는 등뼈해장국 권영분 영동뜨끈이
daejeon_food_19f94cd7354471c9,포항구룡포 과메기와 생태,restaurant,대전 중구 중앙로13번길 34-1,중구,추천,daejeon_food,,,"과메기 / 30,000원",사계절 과메기 맛볼 수 있는 곳 포항구룡포 과메기와 생태
daejeon_food_1a56f65b09ae5826,별천지,restaurant,대전 동구 산서로1659번길 29,동구,추천,daejeon_food,,,,별천지
daejeon_food_20036576bd1cf977,진주냉면 이설옥,restaurant,대전 중구 대전천서로 275-1,중구,추천,daejeon_food,,,"진주물냉면 / 7,000원",대전에서 먹는 진주향토음식 진주냉면 이설옥
daejeon_food_2225612abf0d2440,부여식당,restaurant,대전 중구 인창로 23-2,중구,추천,daejeon_food,,,"백반 / 7,000원",시골밥상 그대로 가정식 백반 부여식당
daejeon_food_25772d05bb7df0b3,왕관식당,restaurant,확인요망,,추천,daejeon_food,,,콩나물밥,왕관식당
daejeon_food_2666229055938c3e,해몽,restaurant,대전 서구 만년남로11번길 55,서구,추천,daejeon_food,,,"해몽사시미 / 25,000원",음식으로 승부하는 횟집 해몽
daejeon_food_2962ce5a177917c5,마시기통차,restaurant,대전 유성구 문화원로6번길 94,유성구,추천,daejeon_food,,,"뒷고기 / 6,000원",6천원의 행복 대전원조 뒷고기 마시기통차
daejeon_food_2a0f45474d5c6cb8,부여통닭 관저점,restaurant,대전 서구 관저중로64번길 34,서구,추천,daejeon_food,,,"시골통닭 / 15,000원",마성의 통닭 부여통닭 관저점
daejeon_food_2c6d7698a15b0c62,광천식당,restaurant,대전 서구 계룡로 670-16,서구,추천,daejeon_food,,,염소전골,광천식당
daejeon_food_31f4c1f3b5cb4c7e,홍수연 커피랩,restaurant,대전 서구 배재로232번길 34,서구,추천,daejeon_food,,,"아메리카노 / 3,500원",플라워 카페 홍수연 커피랩
daejeon_food_36d3701a72bb41a3,오시오칼국수,restaurant,대전 유성구 노은로410번길 8,유성구,추천,daejeon_food,,,"들깨칼국수, 들깨수제비 / 7,500원",칼국수의 새로운 맛 오시오칼국수
daejeon_food_382ce136c590a297,오렌지블루스,restaurant,대전 서구 갈마역로25번길 9-3,서구,추천,daejeon_food,,,"블루스스테이크 / 29,800원",갈마동 핫 플레이스 오렌지블루스
daejeon_food_4205cbc16e506c67,누나돈가스,restaurant,대전 동구 대학로 68,동구,추천,daejeon_food,,,"누나돈가스, 오빠돈가스, 카레돈가스 / 7,000원",동네 주민 찐 맛집 누나돈가스
daejeon_food_4338680ac510d223,홍천식당,restaurant,대전 유성구 계룡로74번길 8,유성구,추천,daejeon_food,,,콩나물비빔밥,홍천식당
daejeon_food_452e1c1e294c6050,흑룡산촌두부,restaurant,대전 유성구 수통골로 65-7,유성구,추천,daejeon_food,,,"촌두부한상(2인) / 30,000원",직접 쑨 손두부 맛으로 유명한 흑룡산촌두부
daejeon_food_482d3055db58044a,도덕봉가든,restaurant,대전 유성구 동서대로189번길 13,유성구,추천,daejeon_food,,,"유황오리한마리 / 50,000원",수통골 오리훈제와 수제비가 맛있는 도덕봉가든
daejeon_food_48c9194ed3734f98,하얀돌곱창,restaurant,대전 유성구 노은로 151,유성구,추천,daejeon_food,,,"한우돌곱창(1인) / 20,000원",노은 곱창맛집 하얀돌곱창
daejeon_food_4a34758d2d400b10,버터 피 베이크샵,restaurant,대전 서구 신갈마로230번길 9,서구,추천,daejeon_food,,,"르뱅쿠키, 흑임자파운드 / 4,500원",구운과자 디저트카페 버터 피 베이크샵
daejeon_food_50f06702221a6931,북한어죽,restaurant,대전 서구 월평중로4번길 63,서구,추천,daejeon_food,,,"어죽 / 7,000원",추억의 맛 북한어죽
daejeon_food_511825dd1a3b67f1,청담이상 문지점,restaurant,대전 유성구 문지로299번길 86-14,유성구,추천,daejeon_food,,,"사시미 / 30,000원~60,000원",일본 사케 전문점 이자카야 청담이상 문지점
daejeon_food_5470667f19dee680,꼬꼬치킨,restaurant,대전 중구 중교로 84,중구,추천,daejeon_food,,,"전기구이, 후라이드, 양념치킨 / 17,000원",35년 전통 치킨 꼬꼬치킨
daejeon_food_54a1994dc60203aa,콜마르브레드,restaurant,대전 유성구 어은로51번길 52,유성구,추천,daejeon_food,,,"끼리바나나 / 4,000원",정직한 동네빵집 콜마르브레드
daejeon_food_583fd347e9e95170,정식당,restaurant,대전 중구 중앙로130번길 37-13,중구,추천,daejeon_food,,,"닭볶음탕,빈대떡",정식당
daejeon_food_59476d06499900ad,권영철 콩짬뽕,restaurant,대전 유성구 월드컵대로275번길 49,유성구,추천,daejeon_food,,,"오징어콩짬뽕 / 9,000원",콩으로 만든 짬뽕 권영철 콩짬뽕
daejeon_food_5bd9ac3eed64617d,양푼이 동태찌개,restaurant,대전 대덕구 계족산로5번길 51,대덕구,추천,daejeon_food,,,"동태찌개 / 9,000원",동태찌개 단일메뉴로 뜨는 양푼이 동태찌개
daejeon_food_6002bdd82a974a7c,별뜨는 집,restaurant,대전 중구 보문로162번길 66,중구,추천,daejeon_food,,,"고등어조림 / 10,000원",고등어 갈치조림의 명불허전 별뜨는 집
daejeon_food_628288f6e4b81716,온유네 닭매운탕,restaurant,대전 서구 문정로170번길 50,서구,추천,daejeon_food,,,"닭매운탕(2-3인) / 32,000원",세상에서 하나밖에 없는 음식과의 만남 온유네 닭매운탕
daejeon_food_63dd4a536feaf928,백천집식당,restaurant,대전 동구 대전로791번길 48,동구,추천,daejeon_food,,,순대국밥,백천집식당
daejeon_food_64430ce81a0e7a96,와와삼겹살,restaurant,대전 중구 수침로55번길 1,중구,추천,daejeon_food,,,"국산대패삼겹살 / 10,000원",직장인의 애환 서려 있는 선술집 와와삼겹살
daejeon_food_67cd1878dee35859,야호정식당,restaurant,대전 대덕구 대청호수로 1869,대덕구,추천,daejeon_food,,,"장어구이 / 30,000원",대청호반 따라 드라이브하기 좋은 곳 야호정식당
daejeon_food_686df2b0a960cdfb,리코타코,restaurant,대전 유성구 대학로163번길 37,유성구,추천,daejeon_food,,,"타코 / 8,500원",미국식 멕시칸레스토랑 리코타코
daejeon_food_6cbfadacf8522c2f,어담,restaurant,대전 서구 둔산남로105번길 11,서구,추천,daejeon_food,,,"어담정식 / 15,000원",제철 생선 사시미가 유명한 어담
daejeon_food_6dd6010baac4a555,줄리앤칩,restaurant,대전 동구 용대길 4,동구,추천,daejeon_food,,,"줄리함박 / 13,000원",가정에서 즐기는 경양식 전문점 줄리앤칩
daejeon_food_7075570cc6621f91,블루부코,restaurant,대전 동구 동광장로 16,동구,추천,daejeon_food,,,"부코파이 / 15,000원",생 과육 첨가한 필리핀 명물 부코파이 블루부코
daejeon_food_71b899542d731602,운향,restaurant,대전 서구 한밭대로707번길 9,서구,추천,daejeon_food,,,"손만두버섯전골 / 9,900",손만두 버섯전골과 쭈꾸미 볶음으로 유명한 운향
daejeon_food_7509aa9cc3c5d186,금광식당,restaurant,대전 중구 충무로 127,중구,추천,daejeon_food,,,한정식,금광식당
daejeon_food_75656dbaa5243ef4,강길도 낙지마을,restaurant,대전 대덕구 선비마을로 9,대덕구,추천,daejeon_food,,,"낙지덮밥+유기농쌈채 / 10,000원",유기농 채소로 쌈 싸먹는 낙지 덮밥 강길도 낙지마을
daejeon_food_7b0e743094767307,이태리국시,restaurant,대전 서구 둔산로31번길 31,서구,추천,daejeon_food,지역성: 대전,,음식점>양식,naver_review
daejeon_food_7cbef6a5ad2f7aa6,대성관,restaurant,대전 중구 계백로1584번길 114,중구,추천,daejeon_food,,,"짬뽕, 자장면",대성관
daejeon_food_7d24207eb25a0c8d,구름식당,restaurant,대전 동구 계족로 184-29,동구,추천,daejeon_food,,,"치즈돈가스, 크림새우카레 / 10,000원",행복한 한 끼를 위한 준비 구름식당
daejeon_food_7db662c8163529c9,띠울석갈비,restaurant,대전 대덕구 신탄진로 209,대덕구,추천,daejeon_food,,,"소석갈비 / 25,000원",뜨거운 돌판에 나오는 대전 최고의 석갈비
daejeon_food_7f6dd7912b2594b7,함경도집,restaurant,대전 동구 대전로791번길 32,동구,추천,daejeon_food,,,"소머리국밥 / 7,000원",대전역 근처 70년 전통의 소머리국밥 함경도집
daejeon_food_7f8f3de28fcd370c,항아리보쌈,restaurant,대전 중구 계룡로874번길 15,중구,추천,daejeon_food,,,"보쌈(소 2인) / 27,000원",보쌈 하나로 전국 명소가 된 항아리보쌈
daejeon_food_80d3a5bb46a2a62c,만년횟집,restaurant,대전 서구 만년남로3번길 129,서구,추천,daejeon_food,,,"물회(2인) / 29,000원",산낙지 물회로 유명한 만년횟집
daejeon_food_81770fa6621f3cb0,동신수산,restaurant,대전 유성구 노은동로75번길 12,유성구,추천,daejeon_food,,,"모둠회(2인) / 80,000원~",개인 룸으로 되어 있는 활어회 전문점 동신수산
daejeon_food_85bc2d1a0ec6d9e2,전통칼국수,restaurant,대전 동구 대전로825번길 13,동구,추천,daejeon_food,,,"칼국수, 수육",전통칼국수
daejeon_food_92aad54d362ec839,평양숨두부,restaurant,대전 동구 대전로 381,동구,추천,daejeon_food,,,숨두부,평양숨두부
daejeon_food_99e61a64f47f9218,세웅이네 가족식당,restaurant,대전 중구 목중로16번길 14,중구,추천,daejeon_food,,,"모둠초밥 / 15,000원",깔끔한 초밥으로 유명한 세웅이네 가족식당
daejeon_food_a322cb2ba90d66ae,초가집,restaurant,대전 서구 갈마로85번길 30,서구,추천,daejeon_food,,,"두부수육 / 25,000원",두부김치로 유명해진 선술집 분위기 초가집
daejeon_food_a57e61e5a56658c9,아람답다,restaurant,대전 유성구 학하서로 73,유성구,추천,daejeon_food,,,"쌍화차, 대추차, 단팥죽 / 7,000원",수통골 유명 찻집 아람답다
daejeon_food_a7302ba4774f50c1,하루방만두,restaurant,대전 중구 목중로10번길 7,중구,추천,daejeon_food,,,"고기만두, 김치만두 / 6,000원",36년 내공의 만두의 달인 하루방만두
daejeon_food_a78098180104068a,행복한 분식,restaurant,대전 서구 둔산로206번길 23,서구,추천,daejeon_food,,,"잔치국수, 손수제비 / 5,000원",잔치국수 수제비로 유명한 동네맛집 행복한 분식
daejeon_food_a94d32d3b8de30dd,코다리밥상 송촌점,restaurant,대전 대덕구 송촌북로36번길 24,대덕구,추천,daejeon_food,,,"코다리조림 / 24,000원~42,000원",정성과 마음을 담은 코다리밥상 송촌점
daejeon_food_a9ef6104ab49a1e3,투웨이버거,restaurant,대전 동구 대전로 442,동구,추천,daejeon_food,,,"베이컨버거 / 4,900원",패티 맛이 일품인 투웨이버거
daejeon_food_aba686f894621d1b,소담회,restaurant,대전 중구 계백로 1715,중구,추천,daejeon_food,,,"숙성모둠회 / 45,000원(2인)~120,000원",신선하고 가성비 좋은 소담회
daejeon_food_af2c6cb2bbcd7a13,학선식당,restaurant,대전 중구 보문로337번길 26,중구,추천,daejeon_food,,,김치찌개,학선식당
daejeon_food_b0312fd8f8fd97d6,구공탄 초벌구이,restaurant,대전 중구 대둔산로 407-14,중구,추천,daejeon_food,,,"생삼겹초벌, 생목살(200g) / 9,000원",연탄으로 굽는 구공탄 초벌구이
daejeon_food_b0c83021045a3af9,Pasta zip,restaurant,대전 중구 동서대로1303번길 13,중구,추천,daejeon_food,,,"봉골레파스타 / 7,500원",가성비 좋은 이태리식당 Pasta zip
daejeon_food_b16a01989ea8e99b,금강 어죽 매운탕,restaurant,대전 서구 복수남로11번길 84,서구,추천,daejeon_food,,,"어죽 / 7,000원",어죽이 일품인 금강 어죽 매운탕
daejeon_food_b29fba25e21ece6f,진신,restaurant,대전 유성구 원신흥로55번길 66-25,유성구,추천,daejeon_food,,,"탄탄파스타 / 12,000원",사천요리를 제대로 맛볼 수 있는 중식당 진신
daejeon_food_b53d9425c7ad61b2,카페조각구름,restaurant,대전 동구 계족로 194-21,동구,추천,daejeon_food,,,"아메리카노 / 3,500원",커피로 작은 위로를 선물하는 공간 카페조각구름
