review_status,district,name,category,address,road_address,latitude,longitude,naver_link,blog_search_url,matched_queries,local_hit_count,comment_sort_hit_count,blog_result_count,recent_blog_count,distinct_blogger_count,latest_post_date,recommendation_score,recommendation_reason,possible_duplicate,reject_reason
pending,대덕구,은혜식당,음식점>한식,대전광역시 대덕구 중리동 204-7 1층 은혜식당,대전광역시 대덕구 한밭대로1159번길 11 1층 은혜식당,36.3596221,127.4272250,https://www.instagram.com/daejeon_eunhye?igsh=MTQwaDV1bDVybjY5YQ%3D%3D&utm_source=qr,https://search.naver.com/search.naver?where=blog&query=%EC%9D%80%ED%98%9C%EC%8B%9D%EB%8B%B9+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 두부두루치기,1,1,191,12,96,20260619,53,최근 12개월 블로그 12건,,
pending,대덕구,장수촌 송촌점,"한식>백숙,삼계탕",대전광역시 대덕구 송촌동 499-8,대전광역시 대덕구 동춘당로44번길 19,36.3632519,127.4449579,,https://search.naver.com/search.naver?where=blog&query=%EC%9E%A5%EC%88%98%EC%B4%8C+%EC%86%A1%EC%B4%8C%EC%A0%90+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 삼계탕,1,1,171,28,95,20260719,53,최근 12개월 블로그 28건,,
pending,대덕구,준짬뽕,중식>중식당,대전광역시 대덕구 덕암동 70-3 1층,대전광역시 대덕구 덕암로125번안길 60 1층,36.4349214,127.4211548,https://cafe.naver.com/,https://search.naver.com/search.naver?where=blog&query=%EC%A4%80%EC%A7%AC%EB%BD%95+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 중식 | 신탄진 중식,2,0,63,25,61,20260718,53,최근 12개월 블로그 25건,,
pending,대덕구,킴스돈까스,음식점>일식>돈가스,대전광역시 대덕구 오정동 172-5,대전광역시 대덕구 한남로 61,36.3513600,127.4214749,,https://search.naver.com/search.naver?where=blog&query=%ED%82%B4%EC%8A%A4%EB%8F%88%EA%B9%8C%EC%8A%A4+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 일식,1,1,189,33,94,20260713,53,최근 12개월 블로그 33건,,
pending,대덕구,혜성옥,"한식>곰탕,설렁탕",대전광역시 대덕구 중리동 410-3,대전광역시 대덕구 한밭대로 1147,36.3593147,127.4258928,,https://search.naver.com/search.naver?where=blog&query=%ED%98%9C%EC%84%B1%EC%98%A5+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 냉면,1,1,190,42,93,20260713,53,최근 12개월 블로그 42건,,
pending,대덕구,대왕산삼백숙농원 대청댐점 삼계탕 갈비탕 오리 닭 백숙,음식점>한식,대전광역시 대덕구 미호동 268-3,대전광역시 대덕구 대청로 516,36.4659889,127.4686714,,https://search.naver.com/search.naver?where=blog&query=%EB%8C%80%EC%99%95%EC%82%B0%EC%82%BC%EB%B0%B1%EC%88%99%EB%86%8D%EC%9B%90+%EB%8C%80%EC%B2%AD%EB%8C%90%EC%A0%90+%EC%82%BC%EA%B3%84%ED%83%95+%EA%B0%88%EB%B9%84%ED%83%95+%EC%98%A4%EB%A6%AC+%EB%8B%AD+%EB%B0%B1%EC%88%99+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 삼계탕,1,0,500,100,87,20260717,52,최근 12개월 블로그 100건,,
pending,대덕구,땅스부대찌개 비래점,"한식>찌개,전골",대전광역시 대덕구 비래동 139-1,대전광역시 대덕구 비래동로 20,36.3558114,127.4502748,https://www.youtube.com/@tsbudae_official,https://search.naver.com/search.naver?where=blog&query=%EB%95%85%EC%8A%A4%EB%B6%80%EB%8C%80%EC%B0%8C%EA%B0%9C+%EB%B9%84%EB%9E%98%EC%A0%90+%EB%B9%84%EB%9E%98%EB%8F%99,비래동 한식,1,1,47,10,29,20260424,52,최근 12개월 블로그 10건,,
pending,대덕구,샤브쌈주머니 오정점,음식점>일식>샤브샤브,대전광역시 대덕구 오정동 65-8 2층 샤브쌈주머니 오정점,대전광역시 대덕구 한밭대로 1048 2층 샤브쌈주머니 오정점,36.3582346,127.4149222,,https://search.naver.com/search.naver?where=blog&query=%EC%83%A4%EB%B8%8C%EC%8C%88%EC%A3%BC%EB%A8%B8%EB%8B%88+%EC%98%A4%EC%A0%95%EC%A0%90+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 일식,1,1,96,23,87,20260701,52,최근 12개월 블로그 23건,,
pending,대덕구,순대폭식소,"한식>순대,순댓국",대전광역시 대덕구 덕암동 65-8 1층,대전광역시 대덕구 덕암로125번안길 94 1층,36.4362881,127.4216444,,https://search.naver.com/search.naver?where=blog&query=%EC%88%9C%EB%8C%80%ED%8F%AD%EC%8B%9D%EC%86%8C+%EB%8C%80%EB%8D%95%EA%B5%AC,신탄진 맛집 | 신탄진 한식,2,0,25,25,24,20260717,52,최근 12개월 블로그 25건,,
pending,대덕구,스시류,"음식점>일식>초밥,롤",대전광역시 대덕구 송촌동 467-11,대전광역시 대덕구 송촌북로12번길 11,36.3636879,127.4374160,,https://search.naver.com/search.naver?where=blog&query=%EC%8A%A4%EC%8B%9C%EB%A5%98+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 일식,1,1,83,20,78,20260710,52,최근 12개월 블로그 20건,,
pending,대덕구,쯔보,음식점>아시아음식,대전광역시 대덕구 오정동 175-22 1층,대전광역시 대덕구 한남로12번길 47 1층,36.3524002,127.4246479,,https://search.naver.com/search.naver?where=blog&query=%EC%AF%94%EB%B3%B4+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 중식,1,1,48,25,46,20260709,52,최근 12개월 블로그 25건,,
pending,대덕구,김밥신화,분식>김밥,대전광역시 대덕구 중리동 384-5,대전광역시 대덕구 중리로 51,36.3636570,127.4250173,,https://search.naver.com/search.naver?where=blog&query=%EA%B9%80%EB%B0%A5%EC%8B%A0%ED%99%94+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 분식,1,0,347,100,100,20260717,51,최근 12개월 블로그 100건,,
pending,대덕구,양지면옥,한식>냉면,대전광역시 대덕구 중리동 200-1 1층,대전광역시 대덕구 중리동로17번길 39-1 1층,36.3603890,127.4277356,,https://search.naver.com/search.naver?where=blog&query=%EC%96%91%EC%A7%80%EB%A9%B4%EC%98%A5+%EC%A4%91%EB%A6%AC%EB%8F%99,대덕구 냉면,1,0,277,100,99,20260717,51,최근 12개월 블로그 100건,,
pending,대덕구,왕짬뽕순두부,중식>중식당,대전광역시 대덕구 비래동 125-12 1층 왕짬뽕순두부,대전광역시 대덕구 비래서로 25 1층 왕짬뽕순두부,36.3547920,127.4476491,,https://search.naver.com/search.naver?where=blog&query=%EC%99%95%EC%A7%AC%EB%BD%95%EC%88%9C%EB%91%90%EB%B6%80+%EB%8C%80%EB%8D%95%EA%B5%AC,비래동 맛집,1,0,277,57,99,20260710,51,최근 12개월 블로그 57건,,
pending,대덕구,우리손칼국수,"한식>칼국수,만두",대전광역시 대덕구 송촌동 506-2,대전광역시 대덕구 선비마을로 9,36.3622830,127.4461280,,https://search.naver.com/search.naver?where=blog&query=%EC%9A%B0%EB%A6%AC%EC%86%90%EC%B9%BC%EA%B5%AD%EC%88%98+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 두부두루치기,1,1,29,5,28,20260617,51,지역성: 칼국수; 최근 12개월 블로그 5건,,
pending,대덕구,태안반도 포항물회,음식점>일식>일식당,대전광역시 대덕구 중리동 198-9,대전광역시 대덕구 중리동로3번길 22,36.3595440,127.4286418,,https://search.naver.com/search.naver?where=blog&query=%ED%83%9C%EC%95%88%EB%B0%98%EB%8F%84+%ED%8F%AC%ED%95%AD%EB%AC%BC%ED%9A%8C+%EC%A4%91%EB%A6%AC%EB%8F%99,대덕구 일식,1,0,342,78,96,20260719,51,최근 12개월 블로그 78건,,
pending,대덕구,팔도한마당순대,"한식>순대,순댓국",대전광역시 대덕구 목상동 863-2 팔도한마당순대,대전광역시 대덕구 대덕대로1448번길 73 팔도한마당순대,36.4446643,127.4105268,,https://search.naver.com/search.naver?where=blog&query=%ED%8C%94%EB%8F%84%ED%95%9C%EB%A7%88%EB%8B%B9%EC%88%9C%EB%8C%80+%EB%8C%80%EB%8D%95%EA%B5%AC,신탄진 국밥,1,0,291,81,81,20260714,51,최근 12개월 블로그 81건,,
pending,대덕구,금강옥천올갱이,음식점>한식,대전광역시 대덕구 송촌동 565-5,대전광역시 대덕구 동춘당로15번길 90,36.3570943,127.4447033,,https://search.naver.com/search.naver?where=blog&query=%EA%B8%88%EA%B0%95%EC%98%A5%EC%B2%9C%EC%98%AC%EA%B0%B1%EC%9D%B4+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 국밥,1,0,173,48,91,20260712,50,최근 12개월 블로그 48건,,
pending,대덕구,미강손짜장,중식>중식당,대전광역시 대덕구 덕암동 62-29,대전광역시 대덕구 덕암로181번길 19,36.4366980,127.4215548,https://www.instagram.com/p/CIuQqKNlYFt/?igshid=1tufzivnygrls,https://search.naver.com/search.naver?where=blog&query=%EB%AF%B8%EA%B0%95%EC%86%90%EC%A7%9C%EC%9E%A5+%EB%8C%80%EB%8D%95%EA%B5%AC,신탄진 중식,1,0,136,13,88,20260514,50,최근 12개월 블로그 13건,,
pending,대덕구,부뜰생고기,음식점>한식,대전광역시 대덕구 비래동 129-7 1층,대전광역시 대덕구 비래동로31번길 6 1층 (비래동),36.3568397,127.4504647,,https://search.naver.com/search.naver?where=blog&query=%EB%B6%80%EB%9C%B0%EC%83%9D%EA%B3%A0%EA%B8%B0+%EB%B9%84%EB%9E%98%EB%8F%99,비래동 한식,1,0,167,66,95,20260717,50,최근 12개월 블로그 66건,,
pending,대덕구,수통골염소명가 중리직영점,음식점>한식,대전광역시 대덕구 중리동 368-23 수통골염소명가 중리직영점,대전광역시 대덕구 중리로64번길 3 수통골염소명가 중리직영점,36.3649259,127.4254553,,https://search.naver.com/search.naver?where=blog&query=%EC%88%98%ED%86%B5%EA%B3%A8%EC%97%BC%EC%86%8C%EB%AA%85%EA%B0%80+%EC%A4%91%EB%A6%AC%EC%A7%81%EC%98%81%EC%A0%90+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 삼계탕,1,0,177,100,91,20260717,50,최근 12개월 블로그 100건,,
pending,대덕구,청원삼계탕,음식점>한식,대전광역시 대덕구 중리동 389-1 1층,대전광역시 대덕구 중리로44번길 16 1층,36.3628473,127.4261263,,https://search.naver.com/search.naver?where=blog&query=%EC%B2%AD%EC%9B%90%EC%82%BC%EA%B3%84%ED%83%95+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 삼계탕,1,0,118,35,35,20260519,50,최근 12개월 블로그 35건,,
pending,대덕구,청춘테라스,술집>요리주점,대전광역시 대덕구 비래동 125-43 1층,대전광역시 대덕구 비래서로 27 1층,36.3547826,127.4478121,http://instagram.com/cctrc2019,https://search.naver.com/search.naver?where=blog&query=%EC%B2%AD%EC%B6%98%ED%85%8C%EB%9D%BC%EC%8A%A4+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 두부두루치기,1,0,161,20,64,20260529,50,최근 12개월 블로그 20건,,
pending,대덕구,필짬뽕,중식>중식당,대전광역시 대덕구 오정동 488-18 필짬뽕,대전광역시 대덕구 한남로137번길 43 필짬뽕,36.3464075,127.4170266,,https://search.naver.com/search.naver?where=blog&query=%ED%95%84%EC%A7%AC%EB%BD%95+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 중식,1,0,172,26,98,20260717,50,최근 12개월 블로그 26건,,
pending,대덕구,한성손짜장,중식>중식당,대전광역시 대덕구 상서동 833-10,대전광역시 대덕구 덕암로148번안길 24,36.4336957,127.4235691,,https://search.naver.com/search.naver?where=blog&query=%ED%95%9C%EC%84%B1%EC%86%90%EC%A7%9C%EC%9E%A5+%EB%8C%80%EB%8D%95%EA%B5%AC,신탄진 중식,1,0,148,85,52,20260717,50,최근 12개월 블로그 85건,,
pending,대덕구,황해면옥,한식>냉면,대전광역시 대덕구 오정동 490-1,대전광역시 대덕구 한남로149번길 1,36.3470398,127.4143829,,https://search.naver.com/search.naver?where=blog&query=%ED%99%A9%ED%95%B4%EB%A9%B4%EC%98%A5+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 냉면,1,0,180,76,88,20260717,50,최근 12개월 블로그 76건,,
pending,대덕구,회포,한식>생선회,대전광역시 대덕구 송촌동 453-7 1층,대전광역시 대덕구 송촌북로20번길 21-5 1층,36.3646295,127.4375729,,https://search.naver.com/search.naver?where=blog&query=%ED%9A%8C%ED%8F%AC+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 해산물,1,0,178,46,89,20260710,50,최근 12개월 블로그 46건,,
pending,대덕구,가마솥해장국,한식>해장국,대전광역시 대덕구 신일동 37-1,대전광역시 대덕구 산업단지로87번길 13,36.4296595,127.4116929,,https://search.naver.com/search.naver?where=blog&query=%EA%B0%80%EB%A7%88%EC%86%A5%ED%95%B4%EC%9E%A5%EA%B5%AD+%EB%8C%80%EB%8D%95%EA%B5%AC,신탄진 국밥,1,0,95,21,83,20260620,49,최근 12개월 블로그 21건,,
pending,대덕구,김관식추어명장,음식점>한식,대전광역시 대덕구 상서동 349-1,대전광역시 대덕구 신탄진로 512,36.4247502,127.4202814,,https://search.naver.com/search.naver?where=blog&query=%EA%B9%80%EA%B4%80%EC%8B%9D%EC%B6%94%EC%96%B4%EB%AA%85%EC%9E%A5+%EB%8C%80%EB%8D%95%EA%B5%AC,신탄진 한식,1,0,58,45,40,20260718,49,최근 12개월 블로그 45건,,
pending,대덕구,대청하녹 신탄진점,"한식>육류,고기요리",대전광역시 대덕구 신탄진동 121-23 1층,대전광역시 대덕구 신탄진동로7번길 78 1층,36.4510112,127.4295254,,https://search.naver.com/search.naver?where=blog&query=%EB%8C%80%EC%B2%AD%ED%95%98%EB%85%B9+%EC%8B%A0%ED%83%84%EC%A7%84%EC%A0%90+%EC%8B%A0%ED%83%84%EC%A7%84%EB%8F%99,신탄진 고기,1,0,95,43,94,20260127,49,최근 12개월 블로그 43건,,
pending,대덕구,미가한우소머리국밥,음식점>한식,대전광역시 대덕구 목상동 863-5 1층,대전광역시 대덕구 대덕대로1448번길 81 1층,36.4443022,127.4106112,http://0427109190.tshome.co.kr/,https://search.naver.com/search.naver?where=blog&query=%EB%AF%B8%EA%B0%80%ED%95%9C%EC%9A%B0%EC%86%8C%EB%A8%B8%EB%A6%AC%EA%B5%AD%EB%B0%A5+%EB%8C%80%EB%8D%95%EA%B5%AC,신탄진 국밥,1,0,71,59,66,20260622,49,최근 12개월 블로그 59건,,
pending,대덕구,샤브쌈주머니 송촌점,음식점>일식>샤브샤브,"대전광역시 대덕구 송촌동 475-5 1,2동 1층","대전광역시 대덕구 계족산로81번길 9 1,2동 1층",36.3634078,127.4400030,,https://search.naver.com/search.naver?where=blog&query=%EC%83%A4%EB%B8%8C%EC%8C%88%EC%A3%BC%EB%A8%B8%EB%8B%88+%EC%86%A1%EC%B4%8C%EC%A0%90+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 일식,1,0,51,48,51,20260719,49,최근 12개월 블로그 48건,,
pending,대덕구,윤이네집밥,음식점>한식,대전광역시 대덕구 중리동 99-1,대전광역시 대덕구 계족산로5번길 54,36.3644159,127.4314479,,https://search.naver.com/search.naver?where=blog&query=%EC%9C%A4%EC%9D%B4%EB%84%A4%EC%A7%91%EB%B0%A5+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 두부두루치기,2,1,51,4,33,20260707,49,최근 12개월 블로그 4건,,
pending,대덕구,하르방대패삼겹,"한식>육류,고기요리",대전광역시 대덕구 석봉동 182-19 1층,대전광역시 대덕구 석봉로38번길 40 1층,36.4455903,127.4257581,,https://search.naver.com/search.naver?where=blog&query=%ED%95%98%EB%A5%B4%EB%B0%A9%EB%8C%80%ED%8C%A8%EC%82%BC%EA%B2%B9+%EB%8C%80%EB%8D%95%EA%B5%AC,신탄진 고기,1,0,76,20,67,20260715,49,최근 12개월 블로그 20건,,
pending,대덕구,한양고깃집 신탄진점,음식점>한식,대전광역시 대덕구 석봉동 573-2 1층,대전광역시 대덕구 대덕대로1585번길 16 1층,36.4518663,127.4241602,https://www.instagram.com/hanyang_sintan,https://search.naver.com/search.naver?where=blog&query=%ED%95%9C%EC%96%91%EA%B3%A0%EA%B9%83%EC%A7%91+%EC%8B%A0%ED%83%84%EC%A7%84%EC%A0%90+%EB%8C%80%EB%8D%95%EA%B5%AC,신탄진 냉면,1,0,74,46,22,20260717,49,최근 12개월 블로그 46건,,
pending,대덕구,형제수산,한식>생선회,대전광역시 대덕구 중리동 372-4 1층,대전광역시 대덕구 중리로76번길 24 1층,36.3657360,127.4265375,,https://search.naver.com/search.naver?where=blog&query=%ED%98%95%EC%A0%9C%EC%88%98%EC%82%B0+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 해산물,1,0,78,10,75,20260618,49,최근 12개월 블로그 10건,,
pending,대덕구,호돈,"한식>육류,고기요리",대전광역시 대덕구 신탄진동 126-21 1층,대전광역시 대덕구 대청로 54 1층,36.4525599,127.4340876,,https://search.naver.com/search.naver?where=blog&query=%ED%98%B8%EB%8F%88+%EB%8C%80%EB%8D%95%EA%B5%AC,신탄진 고기,1,0,65,38,61,20260720,49,최근 12개월 블로그 38건,,
pending,대덕구,라멘유니버스,음식점>일식>일본식라면,대전광역시 대덕구 오정동 175-36 1층,대전광역시 대덕구 한남로38번길 3-1 1층,36.3512434,127.4238545,https://www.instagram.com/ramen._.universe?igshid=MmIzYWVlNDQ5Yg==,https://search.naver.com/search.naver?where=blog&query=%EB%9D%BC%EB%A9%98%EC%9C%A0%EB%8B%88%EB%B2%84%EC%8A%A4+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 일식,1,0,37,18,37,20260618,48,최근 12개월 블로그 18건,,
pending,대덕구,림식당,중식>중식당,대전광역시 대덕구 비래동 123-24 1층,대전광역시 대덕구 비래서로 9 1층,36.3554121,127.4459923,https://www.instagram.com/lim_lim6262024/,https://search.naver.com/search.naver?where=blog&query=%EB%A6%BC%EC%8B%9D%EB%8B%B9+%EB%8C%80%EB%8D%95%EA%B5%AC,비래동 맛집,1,0,27,8,25,20260706,48,최근 12개월 블로그 8건,,
pending,대덕구,샤브연리지 신탄진점,음식점>일식>샤브샤브,대전광역시 대덕구 신탄진동 121-33 대전북부새마을금고 본사사옥 2층 203 호,대전광역시 대덕구 대청로 12 대전북부새마을금고 본사사옥 2층 203 호,36.4512817,127.4302041,,https://search.naver.com/search.naver?where=blog&query=%EC%83%A4%EB%B8%8C%EC%97%B0%EB%A6%AC%EC%A7%80+%EC%8B%A0%ED%83%84%EC%A7%84%EC%A0%90+%EB%8C%80%EB%8D%95%EA%B5%AC,신탄진 일식,1,0,38,24,23,20260529,48,최근 12개월 블로그 24건,,
pending,대덕구,준짜장오정점,중식>중식당,대전광역시 대덕구 오정동 88-25 1층,대전광역시 대덕구 오정로78번길 23 1층,36.3539963,127.4105253,,https://search.naver.com/search.naver?where=blog&query=%EC%A4%80%EC%A7%9C%EC%9E%A5%EC%98%A4%EC%A0%95%EC%A0%90+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 중식,1,0,34,12,34,20260529,48,최근 12개월 블로그 12건,,
pending,대덕구,카나우,음식점>일식>일식당,대전광역시 대덕구 송촌동 474-5 1층,대전광역시 대덕구 송촌북로4번길 47-15 1층,36.3637773,127.4393654,https://www.instagram.com/kanau4745?igsh=eXN2N3kxb3Z6amcw&utm_source=qr,https://search.naver.com/search.naver?where=blog&query=%EC%B9%B4%EB%82%98%EC%9A%B0+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 일식,1,0,29,28,29,20260420,48,최근 12개월 블로그 28건,,
pending,대덕구,이타,음식점>일식>덮밥,대전광역시 대덕구 신탄진동 160-25 1F 이타,대전광역시 대덕구 신탄진동로48번길 2 1F 이타,36.4480910,127.4344977,https://www.instagram.com/ita_dakimasss,https://search.naver.com/search.naver?where=blog&query=%EC%9D%B4%ED%83%80+%EC%8B%A0%ED%83%84%EC%A7%84%EB%8F%99,신탄진 일식,1,0,15,8,11,20260421,47,최근 12개월 블로그 8건,,
pending,대덕구,청담향,음식점>한식,대전광역시 대덕구 송촌동 292-7 청담향,대전광역시 대덕구 동서대로 1785 청담향,36.3552805,127.4437714,,https://search.naver.com/search.naver?where=blog&query=%EC%B2%AD%EB%8B%B4%ED%96%A5+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 고기,1,0,20,20,18,20260718,47,최근 12개월 블로그 20건,,
pending,대덕구,화도식,중식>중식당,대전광역시 대덕구 오정동 274-23 1층,대전광역시 대덕구 한밭대로1006번길 98 1층,36.3547583,127.4139013,https://www.instagram.com/hwadosik_daejeon?igsh=a2M4dDZ1OW4zcTBy&utm_source=qr,https://search.naver.com/search.naver?where=blog&query=%ED%99%94%EB%8F%84%EC%8B%9D+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 중식,1,0,18,12,17,20260712,47,최근 12개월 블로그 12건,,
pending,대덕구,맛있는고기에솜씨를더하다 송촌점,한식>돼지고기구이,대전광역시 대덕구 송촌동 475-3 1층,대전광역시 대덕구 계족산로81번길 17 1층,36.3639186,127.4398496,https://www.instagram.com/thehada_songchon,https://search.naver.com/search.naver?where=blog&query=%EB%A7%9B%EC%9E%88%EB%8A%94%EA%B3%A0%EA%B8%B0%EC%97%90%EC%86%9C%EC%94%A8%EB%A5%BC%EB%8D%94%ED%95%98%EB%8B%A4+%EC%86%A1%EC%B4%8C%EC%A0%90+%EB%8C%80%EB%8D%95%EA%B5%AC,대덕구 고기,1,0,28,6,21,20260621,45,최근 12개월 블로그 6건,,
pending,대덕구,굴세상 덕암점,한식>굴요리,대전광역시 대덕구 덕암동 12-3 굴세상,대전광역시 대덕구 덕암로 259 굴세상,36.4434567,127.4251939,,https://search.naver.com/search.naver?where=blog&query=%EA%B5%B4%EC%84%B8%EC%83%81+%EB%8D%95%EC%95%94%EC%A0%90+%EB%8C%80%EB%8D%95%EA%B5%AC,신탄진 국밥,1,1,25,4,23,20260715,44,최근 12개월 블로그 4건,,
pending,유성구,백송한우 대전 유성,한식>소고기구이,대전광역시 유성구 구암동 623-6 B동 지상 1층 백송한우 대전유성,대전광역시 유성구 월드컵대로275번길 49 B동 지상 1층 백송한우 대전유성,36.3506940,127.3315320,https://blog.naver.com/baeksong_taejeon,https://search.naver.com/search.naver?where=blog&query=%EB%B0%B1%EC%86%A1%ED%95%9C%EC%9A%B0+%EB%8C%80%EC%A0%84+%EC%9C%A0%EC%84%B1+%EC%9C%A0%EC%84%B1%EA%B5%AC,유성구 고기 | 유성구 냉면 | 유성구 한식,4,3,23054,100,97,20260720,80,지역성: 대전; 최근 12개월 블로그 100건,,
